Atlas Shrugged Part I,4/14/2011,15000000,4627375,-10372625
There Goes My Baby,9/2/1994,10500000,123509,-10376491
Colonia,2/18/2016,14000000,3621046,-10378954
Attack the Block,5/12/2011,14350531,3964682,-10385849
Precious Cargo,7/15/2016,10500000,100659,-10399341
Tracers,1/15/2015,11000000,593683,-10406317
Punisher: War Zone,12/5/2008,20500000,10089373,-10410627
Calendar Girl,9/3/1993,13000000,2570145,-10429855
Krull,7/29/1983,27000000,16519460,-10480540
Black Nativity,11/27/2013,17500000,7018189,-10481811
Shattered,10/11/1991,22000000,11511031,-10488969
Aftermath,4/6/2017,10500000,3451,-10496549
Poulet aux Prunes,10/25/2011,12000000,1428291,-10571709
Birdy,12/14/1984,12000000,1400000,-10600000
Snow Cake,2/9/2006,12000000,1381665,-10618335
The Lookout,3/9/2007,16000000,5367030,-10632970
Sahara,4/6/2005,130000000,119269486,-10730514
Aloha,5/27/2015,37000000,26250020,-10749980
The Blob,8/5/1988,19000000,8247943,-10752057
The Replacement Killers,2/6/1998,30000000,19204929,-10795071
Canadian Bacon,6/8/1995,11000000,178104,-10821896
Louder Than Bombs,5/18/2015,11000000,161789,-10838211
Wanderlust,2/23/2012,35000000,24159934,-10840066
Devil in a Blue Dress,9/15/1995,27000000,16140822,-10859178
Disaster Movie,8/29/2008,25000000,14109284,-10890716
Red Sonja,4/9/1985,17900000,6948633,-10951367
The Arrival,5/31/1996,25000000,14048372,-10951628
Moonlight Mile,9/9/2002,21000000,10011050,-10988950
The Super,10/4/1991,22000000,11000863,-10999137
Rampart,11/23/2011,12000000,972512,-11027488
Shorts,8/21/2009,40000000,28972508,-11027492
The Life of David Gale,2/21/2003,50000000,38955598,-11044402
Michael Collins,10/25/1996,28000000,16900000,-11100000
Spartan,3/12/2004,19250000,8112712,-11137288
The Paperboy,9/14/2012,12500000,1353868,-11146132
Crooked Arrows,5/18/2012,13000000,1832541,-11167459
Little Children,10/6/2006,26000000,14821658,-11178342
Ratchet & Clank,4/13/2016,20000000,8821329,-11178671
The Vatican Tapes,7/24/2015,13000000,1784763,-11215237
Shadows and Fog,12/5/1991,14000000,2735731,-11264269
The Funeral,1/26/1996,12500000,1227324,-11272676
RoboCop 3,4/17/1993,22000000,10696210,-11303790
Nothing But the Truth,12/19/2008,11500000,186702,-11313298
Lost Highway,1/15/1997,15000000,3675201,-11324799
I Saw the Light,2/5/2016,13000000,1646788,-11353212
Youth,5/20/2015,13360000,2000000,-11360000
An Unfinished Life,9/9/2005,30000000,18618284,-11381716
Sunset,4/29/1988,16000000,4594452,-11405548
Boat Trip,10/1/2002,20000000,8586376,-11413624
The Avengers,8/13/1998,60000000,48585416,-11414584
Casino Jack,9/16/2010,12500000,1083683,-11416317
Assassination of a High School President,1/17/2008,11500000,69564,-11430436
Tideland,9/9/2005,12000000,566611,-11433389
Oscar,4/26/1991,35000000,23562716,-11437284
The Midnight Meat Train,8/7/2008,15000000,3533227,-11466773
Looney Tunes: Back in Action,11/14/2003,80000000,68514844,-11485156
Dream House,9/30/2011,50000000,38502340,-11497660
Jefferson in Paris,3/31/1995,14000000,2474000,-11526000
Lords of Dogtown,6/3/2005,25000000,13411957,-11588043
Clifford,4/1/1994,19000000,7411659,-11588341
Run,2/1/1991,16000000,4409328,-11590672
Death Defying Acts,9/13/2007,20000000,8380329,-11619671
Article 99,3/13/1992,18000000,6375979,-11624021
Pride and Prejudice and Zombies,2/4/2016,28000000,16374328,-11625672
Ready to Rumble,4/7/2000,24000000,12372410,-11627590
Starchaser: The Legend of Orin,1/1/1985,15000000,3360800,-11639200
Hummingbird,5/7/2013,20000000,8352885,-11647115
Life of Crime,9/14/2013,12000000,265452,-11734548
Drona,10/2/2008,15000000,3250000,-11750000
Bopha!,9/16/1993,12000000,212483,-11787517
Midnight Special,2/18/2016,18000000,6212282,-11787718
Henry's Crime,1/14/2010,12000000,204940,-11795060
Antitrust,1/12/2001,30000000,18195610,-11804390
Red Scorpion,12/24/1988,16000000,4192440,-11807560
Alone in the Dark,11/12/1982,20000000,8178569,-11821431
Cirque du Freak: The Vampire's Assistant,10/23/2009,40000000,28169671,-11830329
Country of My Skull,5/4/2004,12000000,163536,-11836464
Infamous,11/16/2006,13000000,1151330,-11848670
Foxcatcher,5/19/2014,24000000,12096300,-11903700
Mozart and the Whale,9/10/2005,12000000,84967,-11915033
Whiskey Tango Foxtrot,3/4/2016,35000000,23083334,-11916666
Clockers,9/15/1995,25000000,13071518,-11928482
Deadfall,11/8/2012,12000000,66351,-11933649
That's My Boy,6/14/2012,70000000,58058367,-11941633
Rock the Kasbah,10/22/2015,15000000,3020664,-11979336
The Samaritan,3/2/2012,12000000,2521,-11997479
In the Cut,9/9/2003,12000000,23,-11999977
Brokedown Palace,8/13/1999,25000000,13000000,-12000000
The Young Messiah,3/10/2016,18500000,6490401,-12009599
Sky Captain and the World of Tomorrow,9/17/2004,70000000,57958696,-12041304
Serving Sara,8/20/2002,29000000,16930185,-12069815
Take Me Home Tonight,3/4/2011,19000000,6928068,-12071932
Ed Wood,9/27/1994,18000000,5887457,-12112543
L'Empire des loups,4/20/2005,24000000,11875866,-12124134
Music of the Heart,10/29/1999,27000000,14859394,-12140606
eXistenZ,4/14/1999,15000000,2856712,-12143288
Diggstown,8/14/1992,17000000,4836637,-12163363
Pompeii,2/18/2014,130000000,117831631,-12168369
The End of the Affair,12/3/1999,23000000,10827816,-12172184
Shoot 'Em Up,7/26/2007,39000000,26820641,-12179359
Flipped,8/6/2010,14000000,1755212,-12244788
Enter the Void,5/5/2009,13000000,754249,-12245751
Riding in Cars with Boys,10/19/2001,48000000,35743308,-12256692
King Solomon's Mines,3/20/1985,12500000,238227,-12261773
Labyrinth,6/27/1986,25000000,12729917,-12270083
City of Joy,4/15/1992,27000000,14683921,-12316079
U Turn,10/3/1997,19000000,6682098,-12317902
Deux frères,4/7/2004,74500000,62172050,-12327950
Scott Pilgrim vs. the World,7/27/2010,60000000,47664559,-12335441
Pandorum,9/8/2009,33000000,20645327,-12354673
Dutch,7/19/1991,17000000,4603929,-12396071
L'illusionniste,2/16/2010,18000000,5602431,-12397569
Hackers,9/14/1995,20000000,7563728,-12436272
Delirious,8/9/1991,18000000,5546827,-12453173
Proof,9/5/2005,20000000,7535331,-12464669
Stone,10/7/2010,22000000,9479718,-12520282
The Homesman,5/18/2014,16000000,3442853,-12557147
Body Snatchers,6/9/1993,13000000,428868,-12571132
Almost Famous,9/15/2000,60000000,47383689,-12616311
Love's Labour's Lost,3/31/2000,13000000,299792,-12700208
The Company,9/10/2003,15000000,2281585,-12718415
Empire of the Sun,12/9/1987,35000000,22238696,-12761304
Johnny Handsome,9/12/1989,20000000,7237794,-12762206
Gold,12/22/2016,20000000,7227038,-12772962
Pennies from Heaven,12/11/1981,22000000,9171289,-12828711
キャプテンハーロック,9/7/2013,30000000,17137302,-12862698
The Musketeer,9/7/2001,40000000,27053815,-12946185
Big Bully,1/26/1996,15000000,2042530,-12957470
Little Black Book,8/6/2004,35000000,22034832,-12965168
Venuto al mondo,9/13/2012,13000000,18295,-12981705
The King and I,3/19/1999,25000000,12000000,-13000000
An American Carol,10/3/2008,20000000,7000000,-13000000
88 Minutes,2/14/2007,30000000,16930884,-13069116
A Dirty Shame,9/12/2004,15000000,1914166,-13085834
Universal Soldier: Regeneration,10/1/2009,14000000,875386,-13124614
Things We Lost in the Fire,9/26/2007,16000000,2849142,-13150858
Most Wanted,10/10/1997,25000000,11838218,-13161782
Flawless,9/1/2007,20000000,6819587,-13180413
The Big Wedding,4/25/2013,35000000,21819348,-13180652
This Must Be the Place,10/1/2011,25000000,11790979,-13209021
The Hoax,10/14/2006,25000000,11772461,-13227539
Escobar: Paradise Lost,10/11/2014,17000000,3758328,-13241672
A Civil Action,3/5/1998,70000000,56702901,-13297099
The Double,10/27/2011,17000000,3696232,-13303768
Stonewall,9/18/2015,13500000,187674,-13312326
The Pagemaster,11/23/1994,27000000,13670688,-13329312
Something Wicked This Way Comes,4/29/1983,19000000,5656087,-13343913
The Devil's Double,2/11/2011,19100000,5728213,-13371787
Ronin,9/25/1998,55000000,41610884,-13389116
Pawn Sacrifice,9/16/2015,19000000,5578519,-13421481
A Cure for Wellness,2/15/2017,40000000,26559557,-13440443
The Quick and the Dead,2/9/1995,32000000,18552460,-13447540
Little Boy,4/23/2015,20000000,6485961,-13514039
What Dreams May Come,10/2/1998,85000000,71485043,-13514957
Manderlay,5/16/2005,14200000,674918,-13525082
Funny People,7/31/2009,75000000,61458982,-13541018
The Marrying Man,4/5/1991,26000000,12454768,-13545232
Sphinx,2/11/1981,14000000,439564,-13560436
Farewell to the King,3/3/1989,16000000,2420917,-13579083
Repo Men,3/18/2010,32000000,18409891,-13590109
Chéri,2/10/2009,23000000,9366227,-13633773
The Boat That Rocked,4/1/2009,50000000,36348784,-13651216
Stop-Loss,3/28/2008,25000000,11207130,-13792870
Onegin,12/22/1999,14000000,206128,-13793872
The Whole Ten Yards,4/7/2004,40000000,26155781,-13844219
The Other Man,12/25/2008,15000000,1143856,-13856144
Return to Oz,6/21/1985,25000000,11137801,-13862199
Equals,7/15/2015,16000000,2084628,-13915372
Blues Brothers 2000,2/5/1998,28000000,14051384,-13948616
Margaret,9/30/2011,14000000,46495,-13953505
Ghosts of Mars,8/24/2001,28000000,14010832,-13989168
Fishtales,8/24/2007,14000000,9216,-13990784
Big Trouble in Little China,5/30/1986,25000000,11000000,-14000000
The Internship,6/7/2013,58000000,44000000,-14000000
The Aviator,12/17/2004,116000000,102000000,-14000000
Suspect Zero,8/27/2004,27000000,13000000,-14000000
Surviving Picasso,9/4/1996,16000000,1985001,-14014999
The Bachelor,11/5/1999,51000000,36911617,-14088383
The Manhattan Project,6/13/1986,18000000,3900000,-14100000
W.E.,9/1/2011,15000000,868439,-14131561
Pathfinder,1/11/2007,45000000,30822861,-14177139
Screamers,9/8/1995,20000000,5781885,-14218115
The Fall of the Roman Empire,3/24/1964,19000000,4750000,-14250000
Slow Burn,9/12/2005,15500000,1237615,-14262385
Stay Tuned,8/14/1992,25000000,10736401,-14263599
Abandon,10/14/2002,25000000,10719357,-14280643
One Eight Seven,7/29/1997,20000000,5716080,-14283920
Summer Catch,8/22/2001,34000000,19693891,-14306109
Steel,8/15/1997,16000000,1686429,-14313571
Captivity,3/9/2007,17000000,2626800,-14373200
The Bad Lieutenant: Port of Call - New Orleans,9/11/2009,25000000,10589102,-14410898
I Could Never Be Your Woman,5/11/2007,24000000,9576495,-14423505
Cosmopolis,5/25/2012,20500000,6063556,-14436444
Highlander II: The Quickening,1/30/1991,30000000,15556340,-14443660
The Brothers Bloom,9/9/2008,20000000,5530764,-14469236
Fur: An Imaginary Portrait of Diane Arbus,8/30/2006,16800000,2281089,-14518911
Anonymous,10/21/2011,30000000,15395087,-14604913
Alex & Emma,6/16/2003,30000000,15368897,-14631103
Equilibrium,12/6/2002,20000000,5359645,-14640355
Alex Cross,10/18/2012,45000000,30353232,-14646768
Obitaemyy Ostrov,12/18/2008,36500000,21834845,-14665155
Straw Dogs,9/16/2011,25000000,10324441,-14675559
The Yellow Handkerchief,12/17/2008,15000000,317000,-14683000
Down with Love,5/8/2003,35000000,20298207,-14701793
Bandslam,8/6/2009,20000000,5210988,-14789012
Down,5/11/2001,15000000,163169,-14836831
Possession,10/2/2002,25000000,10113733,-14886267
Tetro,6/11/2009,15000000,113221,-14886779
The Messengers,2/2/2007,16000000,1109660,-14890340
Silent Trigger,6/26/1996,15000000,76382,-14923618
Mrs. Winterbourne,4/19/1996,25000000,10070000,-14930000
Walk of Shame,5/2/2014,15000000,59209,-14940791
All The Queen's Men,10/14/2001,15000000,23000,-14977000
The Good Night,1/25/2007,15000000,20380,-14979620
The Guardian,9/28/2006,70000000,55011732,-14988268
The Cave,8/25/2005,30000000,15007991,-14992009
Xue di zi,12/20/2012,15000000,5290,-14994710
Roar,11/12/1981,17000000,2000000,-15000000
Love Story 2050,7/4/2008,20000000,5000000,-15000000
Blitz,5/20/2011,15774948,741875,-15033073
The Legend of the Lone Ranger,8/20/1981,18000000,2945600,-15054400
Explorers,7/12/1985,25000000,9873044,-15126956
The Life Aquatic with Steve Zissou,12/10/2004,50000000,34808403,-15191597
The Space Between Us,1/26/2017,30000000,14793385,-15206615
Big Miracle,2/2/2012,40000000,24719215,-15280785
The Assassination of Jesse James by the Coward Robert Ford,9/2/2007,30000000,14711793,-15288207
Fire with Fire,8/31/2012,20000000,4636169,-15363831
Paradise,9/18/1991,34000000,18634643,-15365357
Dylan Dog: Dead of Night,3/16/2011,20000000,4634062,-15365938
Veronica Guerin,7/11/2003,17000000,1569918,-15430082
Valiant,3/25/2005,35000000,19478106,-15521894
Winnie the Pooh,4/13/2011,30000000,14460000,-15540000
Harley Davidson and the Marlboro Man,8/23/1991,23000000,7434726,-15565274
Play It to the Bone,12/25/1999,24000000,8434146,-15565854
Rock of Ages,6/13/2012,75000000,59418613,-15581387
Le peuple migrateur,12/12/2001,35866397,20217080,-15649317
Renaissance Man,6/3/1994,40000000,24332324,-15667676
Adore,4/3/2013,16000000,318982,-15681018
The People vs. Larry Flynt,10/12/1996,36000000,20300385,-15699615
Cursed,2/25/2005,35000000,19294901,-15705099
The Neverending Story II: The Next Chapter,10/24/1990,32000000,16283667,-15716333
Stateside,5/23/2004,16000000,174318,-15825682
Species II,4/10/1998,35000000,19165560,-15834440
Extraordinary Measures,1/21/2010,31000000,15134293,-15865707
Cool World,7/10/1992,30000000,14110589,-15889411
The Weight of Water,9/25/2000,16000000,109130,-15890870
I'm Not There.,10/1/2007,20000000,4001121,-15998879
The Cookout,9/3/2004,16000000,12,-15999988
Welcome to Mooseport,2/24/2004,30000000,14000000,-16000000
Playing by Heart,12/30/1998,20000000,3970078,-16029922
Lookin' to Get Out,10/8/1982,17000000,946461,-16053539
Stormbreaker,7/21/2006,40000000,23937870,-16062130
Renaissance,3/16/2006,18000000,1831348,-16168652
On the Road,5/22/2012,25000000,8784318,-16215682
Он - дракон,12/4/2015,18000000,1776333,-16223667
When Time Ran Out...,3/28/1980,20000000,3763988,-16236012
La Cité des Enfants Perdus,5/16/1995,18000000,1738611,-16261389
Geronimo: An American Legend,12/10/1993,35000000,18635620,-16364380
The Bounty,5/4/1984,25000000,8613462,-16386538
디워,2/8/2007,70000000,53587404,-16412596
Josh and S.A.M.,11/24/1993,18000000,1528163,-16471837
Hoodwinked Too! Hood VS. Evil,4/29/2011,30000000,13521829,-16478171
Term Life,4/29/2016,16500000,21256,-16478744
बॉम्बे वेलवेट,5/15/2015,18000000,1500000,-16500000
Southland Tales,5/15/2006,17000000,374743,-16625257
Thumbelina,3/30/1994,28000000,11373501,-16626499
Walk Hard: The Dewey Cox Story,12/21/2007,35000000,18317151,-16682849
Collide,8/4/2016,21500000,4811525,-16688475
Leatherheads,3/24/2008,58000000,41299492,-16700508
Body of Evidence,1/15/1993,30000000,13273595,-16726405
Glitter,9/21/2001,22000000,5271666,-16728334
Criminal,4/14/2016,31500000,14708696,-16791304
For the Boys,11/22/1991,40000000,23202444,-16797556
Seraphim Falls,9/13/2006,18000000,1196307,-16803693
Rosewood,2/21/1997,30000000,13130349,-16869651
The Nutcracker,11/24/1993,19000000,2119994,-16880006
Reign of Fire,7/12/2002,60000000,43061982,-16938018
Solaris,11/27/2002,47000000,30002758,-16997242
Wicker Park,9/3/2004,30000000,13001257,-16998743
Carlos,5/19/2010,18000000,871279,-17128721
十月圍城,12/18/2009,23000000,5837674,-17162326
Stanley & Iris,2/9/1990,23000000,5820015,-17179985
Salton Sea,1/1/2002,18000000,676698,-17323302
Sabotage,3/28/2014,35000000,17508518,-17491482
City By The Sea,9/6/2002,40000000,22433915,-17566085
The Informers,11/5/2008,18000000,382174,-17617826
Under the Rainbow,7/31/1981,20000000,2297493,-17702507
Setup,11/4/2011,20000000,2128186,-17871814
Lord of War,9/16/2005,42000000,24127895,-17872105
Shark Night,9/2/2011,28000000,10126458,-17873542
Catwoman,7/22/2004,100000000,82102379,-17897621
A Thousand Words,3/7/2012,40000000,22044277,-17955723
Der rote Baron,3/29/2008,18000000,40239,-17959761
Sunshine,4/5/2007,50000000,32017803,-17982197
The Chase,3/4/1994,26000000,8009329,-17990671
The Iceman,9/1/2012,20000000,1969193,-18030807
Duplicity,3/19/2009,78146652,60000000,-18146652
Femme Fatale,11/6/2002,35000000,16838910,-18161090
Marci X,8/22/2003,20000000,1675706,-18324294
What Just Happened,10/17/2008,25000000,6673422,-18326578
Beowulf,4/1/1999,20000000,1531251,-18468749
Белка и Стрелка. Звёздные собаки,3/18/2010,25000000,6500000,-18500000
The Road to El Dorado,3/31/2000,95000000,76432727,-18567273
Steal Big Steal Little,9/29/1995,25000000,6278139,-18721861
For Love or Money,10/1/1993,30000000,11146270,-18853730
Horsemen,2/6/2009,20000000,1017401,-18982599
Micmacs à tire-larigot,10/28/2009,33000000,14000000,-19000000
Sheena,8/17/1984,25000000,5778353,-19221647
Ali,12/11/2001,107000000,87713825,-19286175
Not Fade Away,12/21/2012,20000000,610792,-19389208
Meet the Deedles,3/27/1998,24000000,4562146,-19437854
Bitter Harvest,2/23/2017,20000000,557241,-19442759
The Fifth Estate,10/11/2013,28000000,8555008,-19444992
The Contract,4/5/2006,25000000,5549200,-19450800
A Simple Wish,7/11/1997,28000000,8345056,-19654944
Rapa Nui,9/9/1994,20000000,305070,-19694930
The Fountain,9/6/2006,35000000,15304890,-19695110
Assassins,10/6/1995,50000000,30303072,-19696928
Last Man Standing,9/20/1996,67000000,47267001,-19732999
Dark Places,3/31/2015,20000000,208588,-19791412
Dungeons & Dragons,12/8/2000,35000000,15185241,-19814759
Samba,10/15/2014,20000000,151530,-19848470
Momentum,8/1/2015,20000000,133332,-19866668
5 Days of War,4/14/2011,20000000,17479,-19982521
Chaos,1/17/2005,20000000,10289,-19989711
Le Hussard sur le toit,9/20/1995,35000000,15000000,-20000000
The Beaver,2/11/2011,21000000,970816,-20029184
Very Bad Things,9/11/1998,30000000,9898412,-20101588
The Love Guru,6/20/2008,62000000,41819064,-20180936
Red Dawn,11/21/2012,65000000,44806783,-20193217
Color of Night,8/19/1994,40000000,19726050,-20273950
London Boulevard,11/10/2010,25000000,4644108,-20355892
DOA: Dead or Alive,9/7/2006,21000000,480314,-20519686
Unfinished Business,3/5/2015,35000000,14431253,-20568747
Their Finest,4/6/2017,32745300,12173470,-20571830
Beyond a Reasonable Doubt,2/5/2009,25000000,4388563,-20611437
Extreme Measures,9/27/1996,38000000,17380126,-20619874
Duplex,9/26/2003,40000000,19322135,-20677865
Supergirl,11/19/1984,35000000,14296438,-20703562
Amelia,10/22/2009,40000000,19258519,-20741481
Domestic Disturbance,10/30/2001,75000000,54249294,-20750706
The Hunted,3/11/2003,55000000,34234008,-20765992
Idle Hands,4/30/1999,25000000,4152230,-20847770
Babe: Pig in the City,11/25/1998,90000000,69131860,-20868140
Astro Boy,10/15/2009,65000000,44091067,-20908933
Tank Girl,3/31/1995,25000000,4064495,-20935505
The Spirit,12/25/2008,60000000,39031337,-20968663
Our Brand Is Crisis,9/11/2015,28000000,7002261,-20997739
The Rum Diary,10/13/2011,45000000,24000000,-21000000
Drive Angry,2/24/2011,50000000,28931401,-21068599
FearDotCom,8/9/2002,40000000,18902015,-21097985
Rules Don't Apply,11/23/2016,25000000,3885342,-21114658
Shelter,3/27/2010,22000000,851517,-21148483
Stuck on You,12/10/2003,55000000,33828318,-21171682
Paranoia,8/14/2013,35000000,13785015,-21214985
American Outlaws,8/17/2001,35000000,13678913,-21321087
One Night Stand,11/14/1997,24000000,2642983,-21357017
The Lost City of Z,10/15/2016,30000000,8574339,-21425661
We Are Marshall,12/12/2006,65000000,43545364,-21454636
Barney's Version,10/26/2010,30000000,8454301,-21545699
The Death and Life of Bobby Z,7/23/2007,22000000,413454,-21586546
Pan,9/24/2015,150000000,128388320,-21611680
The Frozen Ground,7/18/2013,27220000,5496951,-21723049
特務迷城,1/18/2001,25697387,3849941,-21847446
Waterloo,10/26/1970,25000000,3052000,-21948000
Silence,12/22/2016,46000000,23737523,-22262477
